Paper_ID,Affiliation_ID,Year,Keyword,AffiliationGroup,OriginalAffiliation,Author,NA
9906,1,1988,nat,ES,"CORNELL UNIV,DEPT NAT RESOURCES,ITHACA,NY 14853, USA.","GAVIN, TA",756
9913,1,1988,bio,ES,"UNIV PENN,DEPT BIOL,PHILADELPHIA,PA 19104, USA.","GRANT, BW",757
9916,1,1988,life,ES,"UNIV DELAWARE,SCH LIFE & HLTH SCI,PROGRAM ECOL & ORGANISM BIOL,NEWARK,DE 19716, USA.","KETCHAM, RB",655
9920,1,1988,bio,ES,"UNIV N CAROLINA,DEPT BIOL,GREENSBORO,NC 27412, USA.","LACEY, EP",758
9921,1,1988,bio,ES,"ESTAC BIOL DONANA,E-41013 SEVILLA,SPAIN.","HERRERA, CM",334
9922,1,1988,bio,ES,"UNIV IOWA,DEPT BIOL,PROGRAM EVOLUT ECOL & BEHAVIOR,IOWA CITY,IA 52242, USA.","HOWARD, JJ",759
9924,1,1988,ent,ES,"PENN STATE UNIV,DEPT ENTOMOL,UNIVERSITY PK,PA 16802, USA.","ROSSITER, M",760
9926,1,1988,eco,ES,"SAVANNAH RIVER ECOL LAB,DRAWER E,AIKEN,SC 29801, USA.","LOEHLE, C",321
9934,1,1987,eco,ES,"FAC CIENCIAS CORDOBA,DEPT ECOL,E-14005 CORDOBA,SPAIN.","LOPEZ, JLR",761
9935,1,1987,eco,ES,"CORNELL UNIV,ECOL & SYSTEMAT SECT,CORSON HALL,ITHACA,NY 14853, USA.","CAPPUCCINO, N",472
9936,1,1987,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","SIMBERLOFF, D",41
9942,1,1987,bio,ES,"ESTAC BIOL DONANA,UNIDAD ECOL & ETOL,E-41013 SEVILLA,SPAIN.","JORDANO, P",272
9944,1,1987,bio,ES,"UNIV MICHIGAN,DEPT BIOL,ANN ARBOR,MI 48109, USA.","GIBBS, HL",762
9946,1,1987,zoo,ES,"UNIV OKLAHOMA,DEPT ZOOL,NORMAN,OK 73019, USA.","MOCK, DW",763
9951,1,1987,bio,ES,"UNIV OSLO,DEPT BIOL,DIV ZOOL,N-0316 OSLO 3,NORWAY.","IMS, RA",677
9952,1,1987,bio,ES,"EDMUND NILES HUYCK PRESERVE & BIOL RES STN,RENSSELAERVILLE,NY 12147, USA.","WYMAN, RL",764
9963,1,1987,ent,ES,"UNIV GEORGIA,DEPT ENTOMOL,ATHENS,GA 30602, USA.","HURYN, AD",765
9965,1,1987, land ,ES,"UNIV CALIF DAVIS,DEPT LAND AIR & WATER RESOURCES,DAVIS,CA 95616, USA.","HILL, WR",309
9967,1,1987,bot,ES,"KUMAUN UNIV,DEPT BOT,NAINI TAL 263001,INDIA.","RALHAN, PK",766
9970,1,1987,ent,ES,"OREGON STATE UNIV,DEPT ENTOMOL,CORVALLIS,OR 97331, USA.","MCEVOY, PB",767
9975,1,1987,bio,ES,"MT HOLYOKE COLL,DEPT BIOL SCI,S HADLEY,MA 01075, USA.","DOUST, LL",768
9976,1,1987,bio,ES,"UNIV WINDSOR,DEPT BIOL SCI,WINDSOR N9B 3P4,ONTARIO,CANADA.","MCLOSKEY, RT",769
9979,1,1987,zoo,ES,"ARIZONA STATE UNIV,DEPT ZOOL,TEMPE,AZ 85287, USA.","GRIMM, NB",704
9981,1,1987,agr,ES,"SWEDISH UNIV AGR SCI,DEPT ECOL & ENVIRONM RES,S-75007 UPPSALA,SWEDEN.","AGREN, GI",770
9982,1,1987,agr,ES,"SWEDISH UNIV AGR SCI,DEPT ECOL & ENVIRONM RES,S-75007 UPPSALA,SWEDEN.","ANDREN, O",771
9984,1,1987,bio,ES,"UNIV MICHIGAN,DEPT BIOL,ANN ARBOR,MI 48109, USA.","GOLDBERG, DE",368
9987,1,1987,bot,ES,"UNIV OKLAHOMA,DEPT BOT & MICROBIOL,NORMAN,OK 73019, USA.","COLLINS, SL",453
9989,1,1987,zoo,ES,"UNIV TEXAS,DEPT ZOOL,AUSTIN,TX 78712, USA.","THOMAS, CD",772
9994,1,1987,forest,ES,"PURDUE UNIV,DEPT FORESTRY & NAT RESOURCES,W LAFAYETTE,IN 47907, USA.","ANDERSEN, DC",773
9995,1,1987,arct,ES,"UNIV ALASKA,INST ARCTIC BIOL,FAIRBANKS,AK 99775, USA.","BRYANT, JP",774
9997,1,1987,bio,ES,"UNIV MISSOURI,DEPT BIOL,ST LOUIS,MO 63121, USA.","SORK, VL",775
9998,1,1987,env,ES,"UNIV CALGARY,KANANASKIS CTR ENVIRONM RES,SEEBE T0L 1X0,ALBERTA,CANADA.","ZAMMUTO, RM",776
9999,1,1987,noaa,Remove,"NOAA,NATL MARINE FISHERIES SERV,SW FISHERIES CTR,HONOLULU LAB,HONOLULU,HI 96822, USA.","GERRODETTE, T",533
10000,1,1987,env,ES,"SUNY COLL ENVIRONM SCI & FORESTRY,DEPT ENVIRONM & FOREST BIOL,SYRACUSE,NY 13210, USA.","SHIELDS, WM",630
10006,1,1987,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","WILBUR, HM",777
10007,1,1987,zoo,ES,"MIAMI UNIV,DEPT ZOOL,OXFORD,OH 45056, USA.","ROUDEBUSH, RE",778
10011,1,1987,ent,ES,"DIPARTIMENTO BIOL,SEZIONE ECOL,VIA CELORIA 26,I-20133 MILANO,ITALY.","RICCI, C",779
10013,1,1987,bio,ES,"CALIF STATE UNIV LOS ANGELES,DEPT BIOL,LOS ANGELES,CA 90032, USA.","ROBLES, C",327
10015,1,1987,bio,ES,"UNIV CALIF BERKELEY,RICHARD GUMP BIOL RES STN,BP 244 TEMAE,MOOREA,FR POLYNESIA.","STEGER, R",780
10019,1,1987,geol,ES,"UNIV S FLORIDA,DEPT GEOL,TAMPA,FL 33620, USA.","LEYDEN, BW",781
10020,1,1987,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","STRONG, DR",491
10021,1,1987,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","SIMBERLOFF, D",41
10022,1,1987,NoMatch,Unmatched,"WASHINGTON DEPT GAME,OLYMPIA,WA 98504, USA.","DIXON, KR",782
10023,1,1987,us forest serv,Remove,"US FOREST SERV,WASHINGTON,DC 20090, USA.","SALWASSER, H",783
10024,1,1987,bot,ES,"UNIV WASHINGTON,DEPT BOT KB-15,SEATTLE,WA 98195, USA.","WOOD, DM",784
10028,1,1987,bio,ES,"BUCKNELL UNIV,DEPT BIOL,LEWISBURG,PA 17837, USA.","MCCREA, KD",785
10030,1,1987,agr,ES,"TEA RES ASSOC,NAGRAKATA 735225,W BENGAL,INDIA.","BANERJEE, B",786
10031,1,1987,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","STILING, PD",787
10033,1,1987,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","RAUSHER, MD",444
10036,1,1987,zoo,ES,"DUKE UNIV,DEPT ZOOL,DURHAM,NC 27706, USA.","COLTON, TF",788
10038,1,1987,bio,ES,"UNIV TEXAS,DEPT BIOL,ARLINGTON,TX 76019, USA.","ROBINSON, JV",710
10039,1,1987,zoo,ES,"GOTHENBURG UNIV,DEPT ZOOL,S-40031 GOTHENBURG,SWEDEN.","STENSON, JAE",789
10040,1,1987,eco,ES,"UNIV CONNECTICUT,DEPT ECOL & EVOLUT BIOL,STORRS,CT 06268, USA.","STREAMS, FA",790
10052,1,1987,bio,ES,"INDIANA UNIV,DEPT BIOL,BLOOMINGTON,IN 47405, USA.","ROGERS, CM",791
10053,1,1987,bio,ES,"SIMON FRASER UNIV,DEPT BIOL SCI,BEHAV ECOL RES GRP,BURNABY V5A 1S6,BC,CANADA.","LIMA, SL",792
10054,1,1987,hlth,ES,"UNIV TEXAS,HLTH SCI CTR,SCH PUBL HLTH,HOUSTON,TX 77225, USA.","SCHRODER, GD",39
10058,1,1987,bio,ES,"BOSTON UNIV,DEPT BIOL,BOSTON,MA 02215, USA.","TAMARIN, RH",114
10060,1,1987,bio,ES,"UNIV N CAROLINA,DEPT BIOL SCI,WILMINGTON,NC 28401, USA.","HACKNEY, CT",793
10061,1,1987,agr,ES,"UNIV CALIF DAVIS,DEPT AGRON & RANGE SCI,ECOL GRP,DAVIS,CA 95616, USA.","RICE, KJ",599
10062,1,1987,bot,ES,"DUKE UNIV,DEPT BOT,DURHAM,NC 27706, USA.","WRAY, SM",794
10066,1,1987,geol survey,Remove,"US GEOL SURVEY, 300 W CONGRESS ST FB-44, TUCSON, AZ 85701 USA.","WEBB, RH",795
10068,1,1987,bio,ES,"UNIV IOWA, DEPT BIOL, PROGRAM EVOLUT ECOL & BEHAV, IOWA CITY, IA 52242 USA.","HOWARD, JJ",759
10069,1,1987,ent,ES,"UNIV ILLINOIS, DEPT ENTOMOL, 320 MORRILL HALL, URBANA, IL 61801 USA.","ZANGERL, AR",445
10070,1,1987,ent,ES,"UNIV ILLINOIS, DEPT ENTOMOL, 320 MORRILL HALL, URBANA, IL 61801 USA.","NITAO, JK",545
10073,1,1987,bio,ES,"NEW MEXICO STATE UNIV, DEPT BIOL, BOX 3AF, LAS CRUCES, NM 88003 USA.","LIGHTFOOT, DC",796
10074,1,1987,arct,ES,"UNIV ALASKA, INST ARCTIC BIOL, FAIRBANKS, AK 99755 USA.","AYRES, MP",797
10075,1,1987,bot,ES,"OHIO UNIV, DEPT BOT, ATHENS, OH 45701 USA.","UNGAR, IA",26
10077,1,1987,bio,ES,"UNIV TEXAS, DEPT BIOL, ARLINGTON, TX 76019 USA.","ROBINSON, JV",710
10079,1,1987,bio,ES,"FLORIDA STATE UNIV, DEPT BIOL SCI, TALLAHASSEE, FL 32306 USA.","TRAVIS, J",798
10083,1,1987,bio,ES,"UNIV N DAKOTA, DEPT BIOL, GRAND FORKS, ND 58202 USA.","SCHLOSSER, IJ",317
10085,1,1987,wild,ES,"UNIV WISCONSIN, DEPT WILDLIFE ECOL, MADISON, WI 53706 USA.","TEMPLE, SA",799
10087,1,1987,eco,ES,"UNIV KANSAS, DEPT SYSTEMAT & ECOL, LAWRENCE, KS 66045 USA.","JOHNSON, ML",800
10089,1,1987,zoo,ES,"DUKE UNIV, DEPT ZOOL, DURHAM, NC 27706 USA.","HARRIS, RN",801
10095,1,1987,bio,ES,"MICHIGAN STATE UNIV, WK KELLOGG BIOL STN, HICKORY CORNERS, MI 49060 USA.","ROBERTSON, GP",802
10096,1,1987,pacific nw lab,Remove,"PACIFIC NW LAB, MARINE RES LABS, 439 W SEQUIM BAY RD, SEQUIM, WA 98382 USA.","SKALSKI, JR",803
10100,1,1987,zoo,ES,"UNIV UPPSALA,DEPT ZOOL,BOX 561,S-75122 UPPSALA,SWEDEN.","NILSSON, SG",87
10101,1,1987,marine,ES,"AUSTRALIAN INST MARINE SCI,PMB NUMBER 3,TOWNSVILLE MAIL CTR,TOWNSVILLE,QLD 4810,AUSTRALIA.","SMITH, TJ",804
10104,1,1987,zoo,ES,"UNIV UPPSALA, DEPT ZOOL, BOX 561, S-75122 UPPSALA, SWEDEN.","GUSTAFSSON, L",805
10106,1,1987,zoo,ES,"UNIV CALIF DAVIS,DEPT ZOOL,ANIM BEHAV GRAD GRP,DAVIS,CA 95616, USA.","BUECHNER, M",806
10107,1,1987,water,ES,"UNIV WITWATERSRAND,CTR RESOURCE ECOL,JOHANNESBURG 2001,SOUTH AFRICA.","OWENSMITH, N",375
10108,1,1987,bio,ES,"VANDERBILT UNIV, DEPT BIOL, NASHVILLE, TN 37235 USA.","POLIS, GA",143
10109,1,1987,bio,ES,"WILLIAMS COLL,DEPT BIOL,WILLIAMSTOWN,MA 01267, USA.","SMITH, DC",807
10110,1,1987,bird,ES,"POINT REYES BIRD OBSERV,STINSON BEACH,CA 94970, USA.","TRIVELPIECE, WZ",808
10111,1,1987,bio,ES,"MEM UNIV NEWFOUNDLAND, DEPT BIOL, ST JOHNS A1B 3X9, NEWFOUNDLAND, CANADA.","MORRIS, DW",809
10113,1,1987,marine,ES,"UNIV GEORGIA,MARINE INST,SAPELO ISL,GA 31327, USA.","KNEIB, RT",702
10116,1,1987,evol,ES,"HARVARD UNIV,DEPT ORGANISM & EVOLUT BIOL,CAMBRIDGE,MA 02138, USA.","MCCONNAUGHAY, KDM",569
10117,1,1987,bio,ES,"WRIGHT STATE UNIV,DEPT BIOL SCI,DAYTON,OH 45435, USA.","RUNKLE, JR",671
10118,1,1987,nat,ES,"COLORADO STATE UNIV,NAT RESOURCE ECOL LAB,FT COLLINS,CO 80523, USA.","HOLLAND, EA",810
10119,1,1987,ent,ES,"OCCIDENTAL COLL,DEPT BIOL,LOS ANGELES,CA 90041, USA.","KEELEY, JE",480
10130,1,1987,eco,ES,"CORNELL UNIV,ECOL & SYSTEMAT SECT,ITHACA,NY 14853, USA.","DAMMAN, H",811
10135,1,1987,natl zoo,Remove,"NATL ZOOL PK,DEPT ZOOL RES,WASHINGTON,DC 20008, USA.","GREENBERG, R",812
10141,1,1987,bio,ES,"UNIV WINDSOR,DEPT BIOL,WINDSOR N9B 3P4,ONTARIO,CANADA.","WEIDER, LJ",435
10145,1,1987,zoo,ES,"UNIV MARYLAND,DEPT ZOOL,COLLEGE PK,MD 20742, USA.","GILL, DE",45
10147,1,1987,bio,ES,"UNIV MICHIGAN,DEPT BIOL,ANN ARBOR,MI 48109, USA.","GORCHOV, DL",813
10148,1,1987,nat,ES,"COLORADO STATE UNIV,NAT RESOURCE ECOL LAB,FT COLLINS,CO 80523, USA.","WALTER, DE",490
10149,1,1987,eco,ES,"SUNY STONY BROOK,DEPT ECOL & EVOLUT,STONY BROOK,NY 11794, USA.","LEVINTON, JS",814
10156,1,1986,bio,ES,"BROWN UNIV,DIV BIOL & MED,GRAD PROGRAM ECOL & EVOLUT BIOL,PROVIDENCE,RI 02912, USA.","SCHMITT, J",815
10159,1,1986,nat,ES,"QUEENSLAND NATL PARKS & WILDLIFE SERV,MARITIME ESTATE MANAGEMENT BRANCH,N QUAY,QLD 4000,AUSTRALIA.","CHALOUPKA, MY",816
10161,1,1986,geog,SS,"UNIV GEORGIA,DEPT GEOG,ATHENS,GA 30602, USA.","PARKER, AJ",817
10163,1,1986,agr,ES,"CATHOLIC UNIV LOUVAIN,FAC AGRON,BIOMETR & DATA ANAL UNIT,B-1348 LOUVAIN LA NEUVE,BELGIUM.","DELINCE, J",818
10164,1,1986,life,ES,"UNIV DELAWARE,SCH LIFE & HLTH SCI,ECOL PROGRAM,NEWARK,DE 19716, USA.","CORNELL, HV",819
10168,1,1986,bio,ES,"NO ARIZONA UNIV,DEPT BIOL SCI,FLAGSTAFF,AZ 86011, USA.","WILLIAMS, AG",820
10169,1,1986,bio,ES,"YOUNGSTOWN STATE UNIV,DEPT BIOL,YOUNGSTOWN,OH 44555, USA.","SCHROEDER, LA",821
10170,1,1986,bio,ES,"SAN DIEGO STATE UNIV,DEPT BIOL,SAN DIEGO,CA 92182, USA.","MILLS, JN",822
10174,1,1986,zoo,ES,"UNIV GUELPH,DEPT ZOOL,GUELPH N1G 2W1,ONTARIO,CANADA.","BOWLBY, JN",823
10176,1,1986,zoo,ES,"UNIV BRITISH COLUMBIA,DEPT ZOOL,VANCOUVER V6T 2A9,BC,CANADA.","FRYXELL, JM",415
10177,1,1986,"stat,",MA,"UNIV POONA,DEPT STAT,POONA 411007,MAHARASHTRA,INDIA.","PARANJPE, S",824
10181,1,1986,min,ES,"UNIV WYOMING,DEPT ZOOL & PHYSIOL,LARAMIE,WY 82071, USA.","MEYER, JS",825
10184,1,1986,eco,ES,"UNIV KANSAS,DEPT SYSTEMAT & ECOL,LAWRENCE,KS 66045, USA.","ARMITAGE, KB",826
10186,1,1986,bio,ES,"PRINCETON UNIV,DEPT BIOL,PRINCETON,NJ 08544, USA.","BROWN, CR",469
10187,1,1986,bio,ES,"SIMON FRASER UNIV,DEPT BIOL SCI,BURNABY V5A 1S6,BC,CANADA.","RICHARDSON, H",827
10193,1,1986,env,ES,"UNIV COLORADO, DEPT ENVIRONM POPULAT & ORGANISM BIOL, BOULDER, CO 80309 USA.","LEWIS, WM",57
10194,1,1986,agr,ES,"HEBREW UNIV JERUSALEM, DEPT AGR BOT, IL-76100 REHOVOT, ISRAEL.","BERLINER, R",828
10197,1,1986,agr,ES,"IOWA STATE UNIV SCI & TECHNOL,DEPT AGRON,AMES,IA 50011, USA.","YUN, JI",829
10198,1,1986,bio,ES,"UNIV CALIF BERKELEY,DIV BIOL CONTROL,BERKELEY,CA 94720, USA.","RISCH, SJ",830
10199,1,1986,water,ES,"WATERWAYS EXPT STN,ENVIRONM LAB,VICKSBURG,MS 39180, USA.","BARKO, JW",831
10205,1,1986,nat,ES,"ACAD NAT SCI PHILADELPHIA,STROUD WATER RES CTR,RD 1,BOX 512,AVONDALE,PA 19311, USA.","SWEENEY, BW",832
10206,1,1986,agr,ES,"CONNECTICUT AGR EXPT STN,DEPT ENTOMOL,NEW HAVEN,CT 06504, USA.","MCCLURE, MS",12
10209,1,1986,bio,ES,"SWARTHMORE COLL,DEPT BIOL,SWARTHMORE,PA 19081, USA.","WEINER, J",833
10215,1,1986,bio,ES,"FLORIDA STATE UNIV,DEPT BIOL SCI,TALLAHASSEE,FL 32306, USA.","KEOUGH, MJ",834
10217,1,1986,marine,ES,"MARINE BIOL LAB,CTR ECOSYST,WOODS HOLE,MA 02543, USA.","PETERSON, BJ",835
10219,1,1986,bio,ES,"UNIV WARSAW,DEPT HYDROBIOL,PL-00325 WARSAW,POLAND.","GLIWICZ, ZM",836
10221,1,1986,wild,ES,"UNIV CALIF DAVIS,DEPT WILDLIFE & FISHERIES BIOL,DAVIS,CA 95616, USA.","CASTLEBERRY, DT",837
10230,1,1986,bio,ES,"UNIV UTAH,DEPT BIOL,SALT LAKE CITY,UT 84112, USA.","SUTHERLAND, S",838
10232,1,1986,ent,ES,"UNIV KENTUCKY,DEPT FORESTRY,LEXINGTON,KY 40546, USA.","KALISZ, PJ",839
10234,1,1986,bio,ES,"PENN STATE UNIV,DEPT BIOL,UNIVERSITY PK,PA 16802, USA.","JULIANO, SA",732
10237,1,1986,ent,ES,"UNIV CALIF DAVIS,DEPT ENTOMOL,DAVIS,CA 95616, USA.","KARBAN, R",306
10238,1,1986,zoo,ES,"UNIV BRITISH COLUMBIA,DEPT ZOOL,VANCOUVER V6T 2A9,BC,CANADA.","SCHLUTER, D",431
10239,1,1986,life,ES,"TEL AVIV UNIV,GEORGE S WISE FAC LIFE SCI,DEPT ZOOL,IL-69978 TEL AVIV,ISRAEL.","BROSH, A",840
10241,1,1986,agr,ES,"KANSAS STATE UNIV AGR & APPL SCI,DEPT BIOL,MANHATTAN,KS 66506, USA.","JAMES, SW",520
10244,1,1986,zoo,ES,"UNIV VERMONT,DEPT ZOOL,BURLINGTON,VT 05405, USA.","HEINRICH, B",21
10246,1,1986,zoo,ES,"COLORADO STATE UNIV,DEPT ZOOL & ENTOMOL,FT COLLINS,CO 80523, USA.","TRACY, CR",841
10250,1,1986,geog,SS,"UNIV COLORADO,DEPT GEOG,BOULDER,CO 80309, USA.","VEBLEN, TT",571
10252,1,1986,marine,ES,"MARINE BIOL LAB,CTR ECOSYST,WOODS HOLE,MA 02543, USA.","SHAVER, GR",842
10254,1,1986,vet,ES,"UNIV CAMBRIDGE,SUBDEPT VET ANAT,CAMBRIDGE,ENGLAND.","JOHNS, AD",843
10258,1,1986,ent,ES,"UNIV KENTUCKY,TH MORGAN SCH BIOL SCI,BEHAV & EVOLUT ECOL & RES GRP,LEXINGTON,KY 40506, USA.","PETRANKA, JW",844
10260,1,1986,bio,ES,"UNIV S FLORIDA,DEPT BIOL,TAMPA,FL 33620, USA.","MCCOY, ED",845
10264,1,1986,marine,ES,"STANFORD UNIV,HOPKINS MARINE STN,PACIFIC GROVE,CA 93950, USA.","WEST, L",846
10267,1,1986,nat,ES,"ACAD NAT SCI PHILADELPHIA,PATRICK CTR ENVIRONM RES,PHILADELPHIA,PA 19103, USA.","TESSIER, AJ",847
10270,1,1986,bio,ES,"UNIV CALIF SANTA BARBARA,DEPT BIOL SCI,SANTA BARBARA,CA 93106, USA.","BENCE, JR",848
10272,1,1986,limn,ES,"INST LIMNOL,FISH ECOL RES GRP,POB 65,S-22100 LUND,SWEDEN.","PERSSON, L",242
10275,1,1986,marine,ES,"BOSTON UNIV,MARINE PROGRAM,WOODS HOLE,MA 02543, USA.","BUCHSBAUM, R",849
10277,1,1986,eco,ES,"UNIV ILLINOIS,DEPT ECOL ETHOL & EVOLUT,URBANA,IL 61801, USA.","BATZLI, GO",850
10281,1,1986,ent,ES,"UNIV KENTUCKY,TH MORGAN SCH BIOL SCI,BEHAV & EVOLUT ECOL RES GRP,LEXINGTON,KY 40506, USA.","SIH, A",358
10283,1,1986,zoo,ES,"UNIV FLORIDA,DEPT ZOOL,GAINESVILLE,FL 32611, USA.","FEINSINGER, P",516
10284,1,1986,ent,ES,"OREGON STATE UNIV,DEPT ENTOMOL,CORVALLIS,OR 97331, USA.","MCEVOY, PB",767
10285,1,1986,zoo,ES,"ARIZONA STATE UNIV,DEPT ZOOL,TEMPE,AZ 85287, USA.","FAETH, SH",166
10288,1,1986,eco,ES,"UNIV CALIF IRVINE,DEPT ECOL & EVOLUT BIOL,IRVINE,CA 92717, USA.","SMILEY, J",851
10291,1,1986,bot,ES,"UNIV TEXAS,DEPT BOT,AUSTIN,TX 78712, USA.","FOWLER, NL",281
10292,1,1986,min,ES,"UNIV MINNESOTA,DEPT ECOL & BEHAV BIOL,318 CHURCH ST SE,MINNEAPOLIS,MN 55455, USA.","TILMAN, D",93
10293,1,1986,bot,ES,"UNIV MARYLAND,DEPT BOT,COLLEGE PK,MD 20742, USA.","FORSETH, IN",852
10295,1,1986,forest,ES,"UNIV WASHINGTON,COLL FOREST RESOURCES AR-10,SEATTLE,WA 98195, USA.","VOGT, KA",853
10298,1,1986,min,ES,"UNIV WYOMING,DEPT BOT,LARAMIE,WY 82071, USA.","HADLEY, JL",854
10314,1,1986,life,ES,"UNIV DELAWARE,SCH LIFE SCI,PROGRAM ECOL,NEWARK,DE 19716, USA.","HURD, LE",577
10318,1,1986,env,ES,"UNIV VIRGINIA,DEPT ENVIRONM SCI,CHARLOTTESVILLE,VA 22903, USA.","DUESER, RD",855
10319,1,1986,bio,ES,"PURDUE UNIV,DEPT BIOL SCI,W LAFAYETTE,IN 47907, USA.","JONES, WT",712
10329,1,1986,smithsonian,Remove,"SMITHSONIAN INST,NATL ZOOL PK,WASHINGTON,DC 20008, USA.","DAVIDAR, P",856
10330,1,1986,natl lab,Remove,"OAK RIDGE NATL LAB,DIV ENVIRONM SCI,OAK RIDGE,TN 37831, USA.","HUSTON, M",857
10333,1,1986,eco,ES,"UNIV ARIZONA,DEPT ECOL & EVOLUT BIOL,TUCSON,AZ 85721, USA.","MCAULIFFE, JR",858
10334,1,1985,wild,ES,"UNIV CALIF DAVIS,DEPT WILDLIFE & FISHERIES BIOL,DAVIS,CA 95616, USA.","MOYLE, PB",194
10335,1,1985,bio,ES,"UNIV MASSACHUSETTS,DEPT BIOL,HARBOR CAMPUS,BOSTON,MA 02125, USA.","EBERSOLE, JP",859
10337,1,1985,bio,ES,"HARVARD UNIV,BIOL LAB 399,CAMBRIDGE,MA 02138, USA.","OLSON, RR",860
10338,1,1985,zoo,ES,"UNIV HAWAII,DEPT ZOOL,2538 THE MALL,HONOLULU,HI 96822, USA.","STIMSON, J",861
10339,1,1985,bio,ES,"STANFORD UNIV,DEPT BIOL SCI,HOPKINS MARINE STN,PACIFIC GROVE,CA 93950, USA.","ROUGHGARDEN, J",862
10341,1,1985,zoo,ES,"OREGON STATE UNIV,DEPT ZOOL,CORVALLIS,OR 97331, USA.","TURNER, T",863
10354,1,1985,bio,ES,"UNIV CALIF RIVERSIDE,DEPT BIOL,RIVERSIDE,CA 92521, USA.","PRICE, MV",165
10361,1,1985,nat,ES,"COLORADO STATE UNIV,NAT RESOURCE ECOL LAB,FT COLLINS,CO 80523, USA.","SCHIMEL, D",864
10362,1,1985,bot,ES,"UNIV RHODE ISL,DEPT BOT,KINGSTON,RI 02881, USA.","KILLINGBECK, KT",197
10367,1,1985,bio,ES,"WESTERN MICHIGAN UNIV,DEPT BIOL,KALAMAZOO,MI 49008, USA.","BREWER, R",865
10368,1,1985,barnes lab,ES,"UNIV CHICAGO,BARNES LAB,5630 S INGLESIDE AVE,CHICAGO,IL 60637, USA.","TEERI, JA",866
10370,1,1985,zoo,ES,"DEPT ZOOL,P RAUTATIEKATU 13,SF-00100 HELSINKI 10,FINLAND.","HANSKI, I",74
10371,1,1985,zoo,ES,"UNIV MARYLAND,DEPT ZOOL,COLLEGE PK,MD 20742, USA.","GILL, DE",45
10372,1,1985,bio,ES,"UNIV CALIF SAN DIEGO, DEPT BIOL, C-016, LA JOLLA, CA 92093 USA.","TAPER, ML",867
10373,1,1985,zoo,ES,"UNIV UPPSALA, DEPT ZOOL, BOX 561, S-75122 UPPSALA, SWEDEN.","MALMQUIST, MG",868
10385,1,1985,bio,ES,"UNIV MICHIGAN,DEPT BIOL SCI,ANN ARBOR,MI 48109, USA.","GOLDBERG, DE",368
10388,1,1985,bio,ES,"SYRACUSE UNIV,BIOL RES LABS,130 COLL PL,SYRACUSE,NY 13210, USA.","MCNAUGHTON, SJ",509
10397,1,1985,NoMatch,Unmatched,"UNIV TORONTO,SCARBOROUGH COLL,W HILL M1C 1A4,ONTARIO,CANADA.","RITCHIE, JC",869
10401,1,1985,geog,SS,"COLUMBIA UNIV,DEPT GEOG,NEW YORK,NY 10027, USA.","ROGERS, GF",870
10402,1,1985,bio,ES,"UNIV N DAKOTA,DEPT BIOL,GRAND FORKS,ND 58202, USA.","LIEBERMAN, M",535
10405,1,1985,geol survey,Remove,"US GEOL SURVEY,431 NATL CTR,RESTON,VA 22092, USA.","HUPP, CR",481
10407,1,1985,bio,ES,"UNIV MIAMI,DEPT BIOL,CORAL GABLES,FL 33124, USA.","FLEMING, TH",871
10412,1,1985,bio,ES,"SWARTHMORE COLL,DEPT BIOL,SWARTHMORE,PA 19081, USA.","WEINER, J",833
10417,1,1985,zoo,ES,"UNIV TORONTO,RAMSAY WRIGHT ZOOL LABS,25 HARBORD ST,TORONTO M5S 1A1,ONTARIO,CANADA.","GALEN, C",872
10422,1,1985,us fish & wildlife,Remove,"US FISH & WILDLIFE SERV,PATUXENT WILDLIFE RES CTR,LAUREL,MD 20708, USA.","ERWIN, RM",873
10423,1,1985,eco,ES,"UNIV CALIF IRVINE,DEPT ECOL & EVOLUT BIOL,IRVINE,CA 92717, USA.","SMILEY, JT",874
10425,1,1985,bot,ES,"UNIV FLORIDA,DEPT BOT,GAINESVILLE,FL 32611, USA.","BLANTON, CM",875
10426,1,1985,zoo,ES,"ARIZONA STATE UNIV,DEPT ZOOL,TEMPE,AZ 85287, USA.","FAETH, SH",166
10428,1,1985,forest,ES,"OREGON STATE UNIV,SCH FORESTRY,CORVALLIS,OR 97331, USA.","WARING, RH",876
10433,1,1985,eco,ES,"UNIV ILLINOIS,VICTOR E SHELFORD VIVARIUM,DEPT ECOL ETHOL & EVOLUT,606 E HEALEY,CHAMPAIGN,IL 61820, USA.","SPITZE, K",877
10436,1,1985,bio,ES,"UNIV TEXAS,DEPT BIOL,ARLINGTON,TX 76019, USA.","DICKERSON, JE",878
10437,1,1985,geog,SS,"UNIV CALIF SANTA BARBARA,DEPT GEOG,SANTA BARBARA,CA 93106, USA.","DAVIS, FW",879
